발생월,발생일,사고유형대분류,사고유형중분류,사고유형,사고건수,사망자수,중상자수,경상자수,부상신고자수
4,20,차대차,추돌,추돌,91,1,28,114,11
4,20,차대차,기타,기타,121,0,29,123,9
4,20,차량단독,전복,전복,1,0,1,0,0
4,20,차량단독,공작물충돌,공작물충돌,13,3,5,7,2
4,20,차량단독,도로이탈,도로이탈 추락,2,0,0,2,0
4,20,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
4,20,차량단독,기타,기타,17,1,4,9,3
4,21,차대사람,횡단중,횡단중,38,2,11,26,1
4,21,차대사람,차도통행중,차도통행중,11,0,5,6,0
4,21,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,0,6,0
4,21,차대사람,보도통행중,보도통행중,9,0,2,7,0
4,21,차대사람,기타,기타,43,2,14,29,2
4,21,차대차,정면충돌,정면충돌,24,0,8,29,3
4,21,차대차,측면충돌,측면충돌,206,2,59,232,12
4,21,차대차,후진중충돌,후진중충돌,8,0,1,6,1
4,21,차대차,추돌,추돌,96,2,31,117,15
4,21,차대차,기타,기타,129,0,19,147,10
4,21,차량단독,전도,전도,7,1,4,2,1
4,21,차량단독,공작물충돌,공작물충돌,10,0,5,9,3
4,21,차량단독,도로이탈,도로이탈 추락,2,0,3,0,0
4,21,차량단독,기타,기타,14,0,3,12,0
4,22,차대사람,횡단중,횡단중,35,1,16,18,1
4,22,차대사람,차도통행중,차도통행중,11,0,4,8,0
4,22,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,1,2,1
4,22,차대사람,보도통행중,보도통행중,5,0,0,5,0
4,22,차대사람,기타,기타,46,1,17,27,1
4,22,차대차,정면충돌,정면충돌,20,1,8,17,1
4,22,차대차,측면충돌,측면충돌,208,2,61,226,13
4,22,차대차,후진중충돌,후진중충돌,6,0,0,7,0
4,22,차대차,추돌,추돌,91,1,23,104,2
4,22,차대차,기타,기타,124,1,26,132,6
4,22,차량단독,전도,전도,1,0,1,0,0
4,22,차량단독,공작물충돌,공작물충돌,7,0,4,2,1
4,22,차량단독,도로이탈,도로이탈 추락,3,0,1,1,1
4,22,차량단독,기타,기타,8,0,1,5,2
4,23,차대사람,횡단중,횡단중,30,0,15,16,0
4,23,차대사람,차도통행중,차도통행중,14,0,4,9,2
4,23,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,0,4,4,1
4,23,차대사람,보도통행중,보도통행중,7,0,3,3,1
4,23,차대사람,기타,기타,53,0,18,31,5
4,23,차대차,정면충돌,정면충돌,20,0,10,24,1
4,23,차대차,측면충돌,측면충돌,236,1,47,260,17
4,23,차대차,후진중충돌,후진중충돌,13,0,0,14,0
4,23,차대차,추돌,추돌,70,0,18,114,4
4,23,차대차,기타,기타,151,0,34,173,9
4,23,차량단독,전도,전도,3,0,0,2,1
4,23,차량단독,전복,전복,1,0,0,0,1
4,23,차량단독,공작물충돌,공작물충돌,9,1,4,2,4
4,23,차량단독,도로이탈,도로이탈 추락,1,0,0,0,1
4,23,차량단독,도로이탈,도로이탈 기타,2,0,0,1,1
4,23,차량단독,기타,기타,7,0,2,5,0
4,24,차대사람,횡단중,횡단중,32,1,17,16,1
4,24,차대사람,차도통행중,차도통행중,13,0,3,9,1
4,24,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,3,3,0
4,24,차대사람,보도통행중,보도통행중,7,0,3,3,1
4,24,차대사람,기타,기타,46,1,15,29,4
4,24,차대차,정면충돌,정면충돌,24,1,13,23,1
4,24,차대차,측면충돌,측면충돌,206,2,57,225,19
4,24,차대차,후진중충돌,후진중충돌,16,0,1,18,2
4,24,차대차,추돌,추돌,102,0,12,163,10
4,24,차대차,기타,기타,115,0,36,134,3
4,24,차량단독,전도,전도,6,0,3,2,1
4,24,차량단독,공작물충돌,공작물충돌,9,0,6,6,1
4,24,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
4,24,차량단독,기타,기타,9,0,3,6,1
4,25,차대사람,횡단중,횡단중,19,1,9,14,0
4,25,차대사람,차도통행중,차도통행중,10,0,2,7,1
4,25,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,4,2,2
4,25,차대사람,보도통행중,보도통행중,3,0,1,2,0
4,25,차대사람,기타,기타,29,1,13,16,0
4,25,차대차,정면충돌,정면충돌,19,0,5,24,5
4,25,차대차,측면충돌,측면충돌,174,1,53,212,22
4,25,차대차,후진중충돌,후진중충돌,9,0,0,12,0
4,25,차대차,추돌,추돌,59,0,21,89,6
4,25,차대차,기타,기타,122,0,35,137,17
4,25,차량단독,전도,전도,4,0,2,3,0
4,25,차량단독,공작물충돌,공작물충돌,9,0,7,2,1
4,25,차량단독,도로이탈,도로이탈 추락,3,0,3,3,0
4,25,차량단독,기타,기타,6,0,3,3,0
4,26,차대사람,횡단중,횡단중,31,0,15,17,1
4,26,차대사람,차도통행중,차도통행중,10,1,5,4,0
4,26,차대사람,보도통행중,보도통행중,6,1,3,3,0
4,26,차대사람,기타,기타,41,2,10,24,5
4,26,차대차,정면충돌,정면충돌,25,1,13,29,3
4,26,차대차,측면충돌,측면충돌,224,1,64,239,20
4,26,차대차,후진중충돌,후진중충돌,8,0,0,14,0
4,26,차대차,추돌,추돌,95,1,16,119,8
4,26,차대차,기타,기타,136,0,29,167,11
4,26,차량단독,전도,전도,4,0,4,4,2
4,26,차량단독,전복,전복,1,0,1,0,0
4,26,차량단독,공작물충돌,공작물충돌,7,1,4,1,1
4,26,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
4,26,차량단독,도로이탈,도로이탈 기타,2,1,1,0,0
4,26,차량단독,기타,기타,14,2,2,8,3
4,27,차대사람,횡단중,횡단중,39,4,14,22,1
4,27,차대사람,차도통행중,차도통행중,16,0,9,7,0
4,27,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,1,1,5,0
4,27,차대사람,보도통행중,보도통행중,8,0,2,5,1
4,27,차대사람,기타,기타,48,1,12,34,2
4,27,차대차,정면충돌,정면충돌,29,2,14,33,4
4,27,차대차,측면충돌,측면충돌,195,0,57,222,13
4,27,차대차,후진중충돌,후진중충돌,14,0,2,21,0
4,27,차대차,추돌,추돌,83,1,18,113,7
4,27,차대차,기타,기타,109,0,29,131,8
4,27,차량단독,전도,전도,3,0,2,1,0
4,27,차량단독,공작물충돌,공작물충돌,11,2,3,7,1
4,27,차량단독,기타,기타,5,0,3,4,0
4,28,차대사람,횡단중,횡단중,35,2,18,15,1
4,28,차대사람,차도통행중,차도통행중,5,0,3,2,0
4,28,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,1,4,1
4,28,차대사람,보도통행중,보도통행중,7,0,2,5,0
4,28,차대사람,기타,기타,43,1,12,30,3
4,28,차대차,정면충돌,정면충돌,16,0,7,18,1
4,28,차대차,측면충돌,측면충돌,213,1,56,259,18
4,28,차대차,후진중충돌,후진중충돌,7,0,0,6,2
4,28,차대차,추돌,추돌,74,0,17,109,6
4,28,차대차,기타,기타,129,0,35,142,8
4,28,차량단독,전도,전도,4,0,1,1,2
4,28,차량단독,전복,전복,1,0,0,1,0
4,28,차량단독,공작물충돌,공작물충돌,5,0,13,17,0
4,28,차량단독,도로이탈,도로이탈 추락,1,1,0,0,0
4,28,차량단독,기타,기타,8,0,3,6,0
4,29,차대사람,횡단중,횡단중,45,0,19,25,2
4,29,차대사람,차도통행중,차도통행중,9,0,3,6,0
4,29,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,1,3,0
4,29,차대사람,보도통행중,보도통행중,9,0,4,5,0
4,29,차대사람,기타,기타,48,1,11,36,1
4,29,차대차,정면충돌,정면충돌,22,0,8,23,1
4,29,차대차,측면충돌,측면충돌,226,0,53,258,12
4,29,차대차,후진중충돌,후진중충돌,7,0,1,9,0
4,29,차대차,추돌,추돌,100,1,28,167,9
4,29,차대차,기타,기타,132,0,34,136,15
4,29,차량단독,전도,전도,4,0,3,1,1
4,29,차량단독,공작물충돌,공작물충돌,8,0,3,5,2
4,29,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
4,29,차량단독,기타,기타,14,0,5,6,5
4,30,차대사람,횡단중,횡단중,42,0,20,25,0
4,30,차대사람,차도통행중,차도통행중,10,0,6,4,0
4,30,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,4,2,0
4,30,차대사람,보도통행중,보도통행중,6,0,2,5,0
4,30,차대사람,기타,기타,50,0,18,31,3
4,30,차대차,정면충돌,정면충돌,28,1,7,28,1
4,30,차대차,측면충돌,측면충돌,253,1,59,304,14
4,30,차대차,후진중충돌,후진중충돌,10,0,5,9,0
4,30,차대차,추돌,추돌,124,0,16,198,7
4,30,차대차,기타,기타,143,1,28,154,11
4,30,차량단독,전도,전도,1,0,0,1,0
4,30,차량단독,공작물충돌,공작물충돌,7,1,2,3,1
4,30,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,1,1,0,0
4,30,차량단독,도로이탈,도로이탈 추락,1,1,0,0,0
4,30,차량단독,기타,기타,5,2,3,1,0
5,1,차대사람,횡단중,횡단중,28,0,12,16,2
5,1,차대사람,차도통행중,차도통행중,6,1,2,8,0
5,1,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,1,3,0
5,1,차대사람,보도통행중,보도통행중,8,0,1,8,0
5,1,차대사람,기타,기타,24,0,3,19,3
5,1,차대차,정면충돌,정면충돌,18,1,12,25,2
5,1,차대차,측면충돌,측면충돌,204,1,50,274,19
5,1,차대차,후진중충돌,후진중충돌,9,0,1,8,2
5,1,차대차,추돌,추돌,86,2,18,147,6
